date	open	high	low	close	volume
Nov 10, 2005	601,000.00	607,000.00	599,000.00	605,000.00	377,342
Nov 9, 2005	601,000.00	607,000.00	596,000.00	601,000.00	358,627
Nov 8, 2005	600,000.00	603,000.00	597,000.00	603,000.00	294,792
Nov 7, 2005	602,000.00	603,000.00	591,000.00	600,000.00	259,275
Nov 4, 2005	597,000.00	600,000.00	593,000.00	599,000.00	496,143
Nov 3, 2005	588,000.00	592,000.00	585,000.00	587,000.00	471,441
Nov 2, 2005	564,000.00	580,000.00	564,000.00	575,000.00	314,320
Nov 1, 2005	560,000.00	568,000.00	559,000.00	564,000.00	615,171
Oct 31, 2005	549,000.00	555,000.00	548,000.00	552,000.00	391,918
Oct 28, 2005	549,000.00	551,000.00	545,000.00	546,000.00	438,963
Oct 27, 2005	563,000.00	568,000.00	556,000.00	558,000.00	387,209
Oct 26, 2005	562,000.00	566,000.00	559,000.00	563,000.00	315,372
Oct 25, 2005	572,000.00	578,000.00	564,000.00	565,000.00	370,469
Oct 24, 2005	566,000.00	571,000.00	561,000.00	567,000.00	342,068
Oct 21, 2005	550,000.00	566,000.00	549,000.00	564,000.00	438,004
Oct 21, 2005	550,000.00	566,000.00	549,000.00	564,000.00	438,004
Oct 20, 2005	560,000.00	561,000.00	552,000.00	556,000.00	359,267
Oct 19, 2005	560,000.00	561,000.00	550,000.00	550,000.00	374,710
Oct 18, 2005	564,000.00	569,000.00	563,000.00	565,000.00	356,791
Oct 17, 2005	560,000.00	569,000.00	560,000.00	563,000.00	350,592
Oct 14, 2005	565,000.00	572,000.00	560,000.00	562,000.00	628,182
Oct 13, 2005	571,000.00	574,000.00	558,000.00	562,000.00	723,035
Oct 12, 2005	593,000.00	594,000.00	577,000.00	578,000.00	571,620
Oct 11, 2005	588,000.00	599,000.00	587,000.00	599,000.00	215,077
Oct 10, 2005	584,000.00	597,000.00	583,000.00	593,000.00	301,891
Oct 7, 2005	578,000.00	588,000.00	576,000.00	581,000.00	513,223
Oct 6, 2005	595,000.00	595,000.00	585,000.00	586,000.00	422,333
Oct 5, 2005	604,000.00	614,000.00	598,000.00	601,000.00	446,328
Oct 4, 2005	590,000.00	607,000.00	590,000.00	602,000.00	539,684
Sep 30, 2005	594,000.00	600,000.00	588,000.00	588,000.00	458,085
Sep 29, 2005	594,000.00	599,000.00	590,000.00	590,000.00	394,362
Sep 28, 2005	590,000.00	600,000.00	587,000.00	598,000.00	270,129
Sep 27, 2005	598,000.00	599,000.00	590,000.00	593,000.00	318,206
Sep 26, 2005	586,000.00	600,000.00	586,000.00	597,000.00	437,917
Sep 23, 2005	592,000.00	599,000.00	583,000.00	585,000.00	373,549
Sep 22, 2005	593,000.00	600,000.00	592,000.00	600,000.00	320,007
Sep 21, 2005	596,000.00	606,000.00	595,000.00	601,000.00	381,782
Sep 20, 2005	600,000.00	603,000.00	592,000.00	593,000.00	560,903
Sep 16, 2005	604,000.00	606,000.00	588,000.00	593,000.00	612,542
Sep 15, 2005	605,000.00	619,000.00	604,000.00	607,000.00	580,759
Sep 14, 2005	605,000.00	615,000.00	602,000.00	613,000.00	511,770
Sep 13, 2005	590,000.00	610,000.00	589,000.00	606,000.00	697,730
Sep 12, 2005	594,000.00	600,000.00	589,000.00	589,000.00	401,478
Sep 9, 2005	585,000.00	591,000.00	583,000.00	589,000.00	262,111
Sep 8, 2005	585,000.00	593,000.00	580,000.00	587,000.00	692,548
Sep 7, 2005	576,000.00	582,000.00	576,000.00	579,000.00	351,354
Sep 6, 2005	563,000.00	576,000.00	563,000.00	569,000.00	381,016
Sep 5, 2005	558,000.00	563,000.00	555,000.00	561,000.00	218,480
Sep 2, 2005	549,000.00	557,000.00	548,000.00	554,000.00	243,894
Sep 1, 2005	549,000.00	552,000.00	547,000.00	549,000.00	239,426
Aug 31, 2005	534,000.00	546,000.00	534,000.00	544,000.00	244,132
Aug 30, 2005	544,000.00	548,000.00	533,000.00	541,000.00	298,314
Aug 29, 2005	542,000.00	542,000.00	536,000.00	540,000.00	365,599
Aug 26, 2005	552,000.00	556,000.00	549,000.00	549,000.00	378,335
Aug 25, 2005	553,000.00	555,000.00	544,000.00	552,000.00	487,216
Aug 24, 2005	562,000.00	563,000.00	549,000.00	556,000.00	479,797
Aug 23, 2005	564,000.00	569,000.00	560,000.00	562,000.00	375,451
Aug 22, 2005	553,000.00	570,000.00	553,000.00	563,000.00	391,070
Aug 19, 2005	555,000.00	556,000.00	549,000.00	553,000.00	418,721
Aug 18, 2005	572,000.00	573,000.00	553,000.00	555,000.00	670,314
Aug 17, 2005	566,000.00	572,000.00	560,000.00	572,000.00	408,410
Aug 16, 2005	578,000.00	582,000.00	569,000.00	572,000.00	520,855
Aug 12, 2005	569,000.00	579,000.00	569,000.00	578,000.00	489,617
Aug 11, 2005	555,000.00	570,000.00	555,000.00	567,000.00	397,705
Aug 10, 2005	555,000.00	562,000.00	553,000.00	555,000.00	329,612
Aug 9, 2005	551,000.00	553,000.00	545,000.00	550,000.00	406,503
Aug 8, 2005	552,000.00	552,000.00	543,000.00	551,000.00	365,714
Aug 5, 2005	561,000.00	561,000.00	548,000.00	553,000.00	602,057
Aug 4, 2005	568,000.00	569,000.00	560,000.00	566,000.00	367,406
Aug 3, 2005	575,000.00	577,000.00	568,000.00	568,000.00	472,771
Aug 2, 2005	570,000.00	571,000.00	562,000.00	568,000.00	285,080
Aug 1, 2005	566,000.00	569,000.00	561,000.00	569,000.00	329,422
Jul 29, 2005	566,000.00	566,000.00	560,000.00	565,000.00	357,510
Jul 28, 2005	552,000.00	566,000.00	552,000.00	560,000.00	473,196
Jul 27, 2005	552,000.00	559,000.00	548,000.00	551,000.00	368,686
Jul 26, 2005	556,000.00	558,000.00	547,000.00	551,000.00	412,660
Jul 25, 2005	552,000.00	557,000.00	552,000.00	555,000.00	369,101
Jul 22, 2005	559,000.00	560,000.00	546,000.00	552,000.00	551,599
Jul 21, 2005	565,000.00	568,000.00	558,000.00	563,000.00	535,612
Jul 20, 2005	562,000.00	567,000.00	555,000.00	558,000.00	600,564
Jul 19, 2005	550,000.00	562,000.00	549,000.00	561,000.00	675,722
Jul 18, 2005	543,000.00	552,000.00	541,000.00	549,000.00	424,479
Jul 15, 2005	548,000.00	550,000.00	539,000.00	542,000.00	522,167
Jul 14, 2005	549,000.00	551,000.00	547,000.00	547,000.00	577,773
Jul 13, 2005	543,000.00	547,000.00	539,000.00	547,000.00	509,310
Jul 12, 2005	540,000.00	548,000.00	537,000.00	541,000.00	936,718
Jul 11, 2005	525,000.00	535,000.00	525,000.00	533,000.00	691,762
Jul 8, 2005	517,000.00	522,000.00	516,000.00	516,000.00	393,397
Jul 7, 2005	504,000.00	519,000.00	504,000.00	516,000.00	638,200
Jul 6, 2005	503,000.00	507,000.00	503,000.00	504,000.00	269,198
Jul 5, 2005	504,000.00	507,000.00	500,000.00	502,000.00	186,060
Jul 4, 2005	505,000.00	509,000.00	501,000.00	503,000.00	313,114
Jul 1, 2005	494,000.00	501,000.00	493,000.00	501,000.00	531,182
Jun 30, 2005	490,000.00	498,000.00	490,000.00	494,000.00	396,777
Jun 29, 2005	490,000.00	492,500.00	488,000.00	490,000.00	383,764
Jun 28, 2005	488,500.00	490,500.00	485,500.00	489,500.00	370,658
Jun 27, 2005	489,000.00	489,000.00	483,000.00	488,500.00	561,046
Jun 24, 2005	496,000.00	496,000.00	489,000.00	491,000.00	435,634
Jun 23, 2005	493,000.00	499,000.00	492,000.00	498,000.00	519,819
Jun 22, 2005	488,000.00	494,000.00	487,000.00	493,000.00	393,089
Jun 21, 2005	490,500.00	491,500.00	486,000.00	488,000.00	405,211
Jun 20, 2005	493,500.00	494,000.00	489,500.00	490,500.00	332,126
Jun 17, 2005	499,000.00	499,500.00	491,500.00	493,500.00	478,983
Jun 16, 2005	500,000.00	502,000.00	497,000.00	498,500.00	367,992
Jun 15, 2005	496,500.00	500,000.00	494,500.00	500,000.00	449,256
Jun 14, 2005	498,000.00	501,000.00	494,000.00	496,500.00	389,984
Jun 13, 2005	491,500.00	499,500.00	491,500.00	498,000.00	455,384
Jun 10, 2005	480,000.00	494,500.00	477,000.00	491,500.00	812,962
Jun 9, 2005	475,500.00	480,000.00	471,500.00	480,000.00	750,424
Jun 8, 2005	478,000.00	481,000.00	475,000.00	477,500.00	535,763
Jun 7, 2005	484,000.00	485,000.00	480,000.00	480,500.00	482,598
Jun 3, 2005	488,000.00	491,500.00	485,500.00	488,000.00	353,579
Jun 2, 2005	495,000.00	495,500.00	487,500.00	487,500.00	366,428
Jun 1, 2005	483,500.00	489,500.00	483,000.00	489,000.00	330,983
May 31, 2005	492,500.00	494,000.00	486,500.00	489,000.00	445,531
May 30, 2005	490,000.00	494,000.00	490,000.00	493,500.00	228,754
May 27, 2005	490,000.00	493,000.00	486,500.00	490,000.00	375,574
May 26, 2005	481,500.00	485,000.00	479,500.00	482,000.00	277,951
May 25, 2005	493,500.00	496,500.00	483,500.00	484,500.00	426,388
May 24, 2005	496,500.00	498,500.00	493,000.00	495,000.00	255,070
May 23, 2005	496,000.00	498,500.00	494,500.00	498,000.00	160,941
May 20, 2005	499,500.00	502,000.00	495,000.00	498,500.00	233,768
May 19, 2005	493,000.00	501,000.00	492,500.00	498,500.00	508,780
May 18, 2005	494,500.00	495,000.00	489,000.00	489,500.00	341,989
May 17, 2005	490,000.00	493,000.00	483,500.00	489,500.00	363,568
May 16, 2005	485,000.00	490,000.00	484,000.00	488,000.00	347,032
May 13, 2005	475,000.00	485,000.00	472,000.00	481,500.00	410,919
May 12, 2005	474,000.00	480,000.00	474,000.00	475,000.00	417,218
May 11, 2005	475,000.00	475,500.00	471,500.00	472,000.00	346,095
May 10, 2005	478,000.00	479,500.00	475,500.00	477,000.00	213,574
May 9, 2005	475,000.00	477,500.00	470,500.00	475,000.00	400,770
May 6, 2005	466,500.00	475,500.00	466,500.00	474,000.00	493,666
May 4, 2005	455,000.00	467,000.00	455,000.00	464,500.00	346,370
May 3, 2005	455,000.00	461,500.00	452,500.00	455,000.00	277,432
May 2, 2005	456,000.00	458,000.00	450,000.00	455,500.00	236,912
Apr 29, 2005	452,000.00	456,500.00	449,500.00	452,000.00	585,597
Apr 28, 2005	463,000.00	463,500.00	457,000.00	460,000.00	394,049
Apr 27, 2005	463,000.00	467,000.00	461,000.00	464,000.00	411,813
Apr 26, 2005	474,500.00	474,500.00	471,000.00	471,000.00	187,546
Apr 25, 2005	462,000.00	474,500.00	462,000.00	474,500.00	328,776
Apr 22, 2005	475,000.00	476,000.00	467,000.00	467,000.00	334,597
Apr 21, 2005	462,000.00	470,000.00	457,500.00	466,000.00	586,475
Apr 20, 2005	478,500.00	483,000.00	469,000.00	470,000.00	657,711
Apr 19, 2005	477,000.00	480,000.00	474,000.00	474,000.00	602,959
Apr 18, 2005	473,500.00	481,500.00	472,000.00	476,000.00	864,948
Apr 15, 2005	500,000.00	502,000.00	489,000.00	491,500.00	866,964
Apr 14, 2005	513,000.00	514,000.00	502,000.00	502,000.00	663,520
Apr 13, 2005	518,000.00	520,000.00	516,000.00	518,000.00	213,519
Apr 12, 2005	516,000.00	520,000.00	513,000.00	520,000.00	207,740
Apr 11, 2005	522,000.00	522,000.00	516,000.00	517,000.00	191,323
Apr 8, 2005	524,000.00	525,000.00	520,000.00	522,000.00	278,919
Apr 7, 2005	518,000.00	520,000.00	515,000.00	518,000.00	357,174
Apr 6, 2005	518,000.00	520,000.00	510,000.00	518,000.00	410,120
Apr 4, 2005	512,000.00	517,000.00	510,000.00	517,000.00	344,399
Apr 4, 2005	512,000.00	517,000.00	510,000.00	517,000.00	344,399
Apr 1, 2005	502,000.00	516,000.00	500,000.00	512,000.00	453,138
Mar 31, 2005	506,000.00	507,000.00	501,000.00	502,000.00	346,725
Mar 30, 2005	494,000.00	499,500.00	494,000.00	498,000.00	362,906
Mar 29, 2005	510,000.00	511,000.00	500,000.00	502,000.00	337,115
Mar 28, 2005	510,000.00	511,000.00	507,000.00	510,000.00	179,687
Mar 25, 2005	505,000.00	506,000.00	500,000.00	505,000.00	217,500
Mar 24, 2005	501,000.00	506,000.00	497,500.00	503,000.00	402,056
Mar 23, 2005	493,000.00	499,500.00	491,500.00	498,500.00	318,491
Mar 22, 2005	493,000.00	501,000.00	489,500.00	496,000.00	315,959
Mar 21, 2005	491,500.00	499,000.00	490,000.00	492,000.00	335,494
Mar 18, 2005	493,000.00	498,000.00	493,000.00	495,000.00	255,059
Mar 17, 2005	493,000.00	498,500.00	492,000.00	496,000.00	417,586
Mar 16, 2005	499,000.00	504,000.00	495,500.00	503,000.00	370,997
Mar 15, 2005	512,000.00	514,000.00	499,000.00	502,000.00	500,684
Mar 14, 2005	513,000.00	516,000.00	508,000.00	510,000.00	416,910
Mar 11, 2005	507,000.00	519,000.00	504,000.00	519,000.00	640,226
Mar 10, 2005	503,000.00	508,000.00	499,500.00	499,500.00	632,675
Mar 9, 2005	499,000.00	500,000.00	491,500.00	500,000.00	497,898
Mar 8, 2005	507,000.00	508,000.00	500,000.00	502,000.00	527,607
Mar 7, 2005	515,000.00	515,000.00	500,000.00	507,000.00	590,399
Mar 4, 2005	517,000.00	517,000.00	508,000.00	510,000.00	488,203
Mar 3, 2005	515,000.00	526,000.00	512,000.00	519,000.00	606,709
Mar 2, 2005	525,000.00	528,000.00	517,000.00	517,000.00	548,569
Feb 28, 2005	530,000.00	531,000.00	521,000.00	527,000.00	554,130
Feb 25, 2005	524,000.00	529,000.00	521,000.00	522,000.00	417,694
Feb 24, 2005	510,000.00	520,000.00	507,000.00	519,000.00	419,776
Feb 23, 2005	514,000.00	516,000.00	509,000.00	511,000.00	394,983
Feb 22, 2005	528,000.00	529,000.00	518,000.00	522,000.00	357,168
Feb 21, 2005	530,000.00	532,000.00	524,000.00	528,000.00	468,639
Feb 18, 2005	518,000.00	527,000.00	514,000.00	527,000.00	367,125
Feb 17, 2005	517,000.00	522,000.00	515,000.00	517,000.00	350,246
Feb 16, 2005	522,000.00	531,000.00	518,000.00	520,000.00	480,293
Feb 15, 2005	520,000.00	521,000.00	511,000.00	519,000.00	534,955
Feb 14, 2005	513,000.00	522,000.00	510,000.00	517,000.00	565,369
Feb 11, 2005	505,000.00	509,000.00	501,000.00	506,000.00	517,794
Feb 7, 2005	506,000.00	512,000.00	503,000.00	510,000.00	678,715
Feb 4, 2005	494,000.00	498,500.00	493,000.00	495,500.00	257,129
Feb 3, 2005	486,000.00	497,000.00	486,000.00	496,000.00	348,983
Feb 2, 2005	491,500.00	494,000.00	486,500.00	490,500.00	395,070
Feb 1, 2005	495,000.00	498,500.00	491,500.00	491,500.00	437,123
Jan 31, 2005	488,000.00	495,000.00	484,000.00	495,000.00	329,335
Jan 28, 2005	491,500.00	491,500.00	480,000.00	489,000.00	284,435
Jan 27, 2005	495,000.00	495,000.00	490,500.00	492,000.00	399,866
Jan 26, 2005	485,000.00	493,500.00	484,500.00	490,500.00	497,768
Jan 25, 2005	480,000.00	485,000.00	479,000.00	483,500.00	363,372
Jan 24, 2005	482,500.00	488,000.00	477,500.00	488,000.00	381,465
Jan 21, 2005	475,000.00	486,000.00	475,000.00	486,000.00	300,696
Jan 20, 2005	480,000.00	485,000.00	475,500.00	480,000.00	385,404
Jan 19, 2005	486,000.00	488,500.00	479,000.00	480,000.00	457,066
Jan 18, 2005	490,000.00	490,500.00	484,500.00	486,000.00	604,888
Jan 17, 2005	490,000.00	494,500.00	482,500.00	492,500.00	1,235,910
Jan 14, 2005	440,000.00	474,000.00	439,500.00	471,500.00	1,438,070
Jan 13, 2005	442,000.00	447,000.00	441,000.00	444,000.00	473,963
Jan 12, 2005	443,500.00	444,000.00	440,000.00	442,000.00	294,457
Jan 11, 2005	438,000.00	442,000.00	433,500.00	442,000.00	557,131
Jan 10, 2005	442,000.00	442,000.00	437,500.00	438,000.00	250,135
Jan 7, 2005	441,000.00	441,500.00	435,500.00	440,500.00	272,369
Jan 6, 2005	439,000.00	445,500.00	435,000.00	435,000.00	343,063
Jan 5, 2005	440,000.00	443,000.00	436,500.00	443,000.00	467,322
Jan 4, 2005	450,000.00	451,000.00	446,000.00	447,000.00	280,347
Jan 3, 2005	452,500.00	453,000.00	446,000.00	451,000.00	218,558
Dec 30, 2004	443,000.00	451,000.00	443,000.00	450,500.00	345,360
Dec 29, 2004	434,000.00	444,500.00	433,500.00	444,500.00	342,186
Dec 28, 2004	436,000.00	438,000.00	431,500.00	436,000.00	272,727
Dec 27, 2004	433,000.00	437,500.00	431,500.00	437,500.00	235,473
Dec 24, 2004	434,500.00	435,000.00	430,000.00	433,000.00	318,328
Dec 23, 2004	445,000.00	446,000.00	432,000.00	434,500.00	317,565
Dec 22, 2004	448,500.00	449,500.00	442,000.00	442,500.00	314,704
Dec 21, 2004	446,000.00	447,000.00	440,000.00	446,000.00	299,601
Dec 20, 2004	437,000.00	446,000.00	437,000.00	445,000.00	347,023
Dec 17, 2004	441,000.00	444,500.00	435,500.00	444,000.00	450,291
Dec 16, 2004	433,500.00	444,000.00	432,000.00	440,000.00	861,837
Dec 15, 2004	418,000.00	428,500.00	418,000.00	428,500.00	669,601
Dec 14, 2004	402,000.00	413,500.00	402,000.00	412,500.00	553,669
Dec 13, 2004	400,000.00	403,500.00	399,000.00	402,000.00	490,546
Dec 10, 2004	411,000.00	412,000.00	404,500.00	406,000.00	517,691
Dec 9, 2004	417,000.00	420,500.00	410,000.00	413,000.00	801,717
Dec 8, 2004	405,500.00	419,500.00	403,000.00	419,500.00	544,378
Dec 7, 2004	414,500.00	418,500.00	410,500.00	411,000.00	535,599
Dec 6, 2004	425,000.00	425,000.00	418,000.00	418,000.00	393,351
Dec 3, 2004	433,000.00	434,000.00	423,000.00	426,000.00	692,020
Dec 2, 2004	436,000.00	438,000.00	427,000.00	428,500.00	519,975
Dec 1, 2004	428,500.00	430,500.00	424,500.00	429,000.00	433,472
Nov 30, 2004	427,000.00	435,000.00	425,500.00	434,500.00	614,068
Nov 29, 2004	429,000.00	431,000.00	423,500.00	426,000.00	625,415
Nov 26, 2004	438,500.00	446,000.00	431,500.00	433,000.00	535,018
Nov 25, 2004	440,000.00	444,500.00	438,000.00	441,000.00	443,705
Nov 24, 2004	438,000.00	442,000.00	434,000.00	439,500.00	463,002
Nov 23, 2004	445,000.00	445,500.00	438,000.00	441,000.00	464,291
Nov 22, 2004	442,000.00	445,500.00	436,500.00	440,000.00	691,533
Nov 19, 2004	460,000.00	466,000.00	449,500.00	454,000.00	445,179
Nov 18, 2004	465,000.00	469,500.00	460,000.00	463,500.00	588,572
Nov 17, 2004	456,000.00	462,500.00	455,500.00	461,500.00	439,562
Nov 16, 2004	459,000.00	460,000.00	455,000.00	455,500.00	495,098
Nov 15, 2004	453,000.00	460,000.00	452,500.00	456,500.00	380,686
Nov 12, 2004	449,000.00	451,000.00	443,500.00	448,500.00	454,098
Nov 11, 2004	439,000.00	443,000.00	435,500.00	437,000.00	610,884
Nov 10, 2004	432,000.00	439,000.00	432,000.00	439,000.00	366,057
Nov 9, 2004	434,500.00	437,500.00	430,000.00	431,000.00	535,503
Nov 8, 2004	458,500.00	458,500.00	440,000.00	440,000.00	422,837
Nov 5, 2004	452,000.00	454,000.00	449,500.00	452,500.00	641,179
Nov 4, 2004	456,000.00	456,500.00	448,000.00	448,000.00	601,677
Nov 3, 2004	442,000.00	455,000.00	441,000.00	455,000.00	504,366
Nov 2, 2004	436,000.00	443,000.00	436,000.00	440,000.00	329,018
Nov 1, 2004	437,500.00	441,000.00	433,000.00	439,500.00	227,882
Oct 29, 2004	438,000.00	440,000.00	432,500.00	439,500.00	535,245
Oct 28, 2004	441,000.00	442,500.00	434,000.00	439,500.00	453,529
Oct 27, 2004	433,500.00	435,000.00	424,500.00	429,000.00	531,995
Oct 26, 2004	429,500.00	433,500.00	429,000.00	430,000.00	274,872
Oct 25, 2004	433,000.00	433,000.00	424,500.00	428,000.00	630,626
Oct 22, 2004	435,000.00	441,500.00	434,000.00	437,500.00	465,858
Oct 21, 2004	428,500.00	436,000.00	427,500.00	429,000.00	583,366
Oct 20, 2004	431,000.00	439,000.00	427,500.00	428,500.00	498,320
Oct 19, 2004	440,000.00	443,500.00	436,000.00	438,500.00	528,292
Oct 18, 2004	432,000.00	436,000.00	428,000.00	432,500.00	742,560
Oct 15, 2004	441,000.00	446,500.00	436,500.00	437,000.00	1,293,901
Oct 14, 2004	448,000.00	448,000.00	437,000.00	444,000.00	1,017,089
Oct 13, 2004	447,000.00	451,000.00	446,500.00	449,000.00	727,849
Oct 12, 2004	464,000.00	464,000.00	446,000.00	446,000.00	1,061,701
Oct 11, 2004	470,500.00	472,500.00	465,500.00	466,500.00	768,317
Oct 8, 2004	483,000.00	487,500.00	474,500.00	476,500.00	836,061
Oct 7, 2004	491,000.00	494,500.00	482,000.00	488,000.00	362,921
Oct 6, 2004	489,500.00	501,000.00	485,000.00	494,500.00	723,015
Oct 5, 2004	493,000.00	493,000.00	484,000.00	488,000.00	463,306
Oct 4, 2004	471,000.00	490,000.00	471,000.00	490,000.00	636,619
Oct 1, 2004	458,000.00	463,500.00	456,000.00	461,000.00	530,609
Sep 30, 2004	453,000.00	459,000.00	453,000.00	458,000.00	532,078
Sep 24, 2004	456,000.00	461,500.00	454,000.00	459,000.00	346,485
Sep 23, 2004	458,000.00	460,000.00	454,500.00	460,000.00	475,166
Sep 22, 2004	475,000.00	479,000.00	462,500.00	462,500.00	392,799
Sep 21, 2004	473,000.00	474,500.00	469,000.00	474,000.00	354,370
Sep 20, 2004	468,500.00	476,500.00	467,000.00	469,000.00	469,603
Sep 17, 2004	480,000.00	482,000.00	468,500.00	469,500.00	688,965
Sep 16, 2004	471,000.00	486,000.00	469,000.00	480,000.00	587,680
Sep 16, 2004	471,000.00	486,000.00	469,000.00	480,000.00	587,680
Sep 15, 2004	477,500.00	485,000.00	477,000.00	478,000.00	497,374
Sep 14, 2004	487,000.00	488,000.00	481,000.00	483,500.00	811,288
Sep 13, 2004	463,500.00	475,000.00	462,000.00	475,000.00	793,351
Sep 10, 2004	442,000.00	459,500.00	438,000.00	457,500.00	875,749
Sep 9, 2004	433,500.00	440,000.00	431,000.00	439,000.00	642,054
Sep 8, 2004	434,000.00	440,000.00	433,500.00	433,500.00	345,375
Sep 7, 2004	434,000.00	437,000.00	432,000.00	434,000.00	264,463
Sep 6, 2004	435,000.00	436,500.00	428,500.00	433,500.00	473,691
Sep 3, 2004	446,000.00	448,000.00	436,500.00	436,500.00	647,732
Sep 2, 2004	452,000.00	456,000.00	448,000.00	452,000.00	352,113
Sep 1, 2004	451,000.00	457,000.00	447,500.00	453,000.00	377,377
Aug 31, 2004	451,000.00	454,000.00	446,500.00	451,000.00	468,386
Aug 30, 2004	458,500.00	462,500.00	455,500.00	458,000.00	241,630
Aug 27, 2004	456,000.00	460,000.00	454,000.00	458,500.00	402,941
Aug 26, 2004	455,000.00	459,000.00	453,500.00	456,000.00	497,112
Aug 25, 2004	446,000.00	453,000.00	443,000.00	451,000.00	457,356
Aug 24, 2004	439,000.00	447,000.00	434,500.00	445,000.00	405,015
Aug 23, 2004	437,000.00	439,500.00	431,000.00	438,000.00	435,439
Aug 20, 2004	439,500.00	439,500.00	433,500.00	434,000.00	326,266
Aug 19, 2004	434,500.00	442,000.00	434,000.00	441,500.00	559,471
Aug 18, 2004	429,500.00	432,000.00	422,500.00	430,000.00	415,044
Aug 17, 2004	435,000.00	436,000.00	425,500.00	425,500.00	287,150
Aug 16, 2004	436,000.00	438,000.00	426,500.00	430,000.00	361,485
Aug 13, 2004	431,000.00	440,000.00	426,000.00	438,000.00	496,574
Aug 12, 2004	423,000.00	431,000.00	421,500.00	431,000.00	569,759
Aug 11, 2004	428,000.00	430,500.00	425,500.00	425,500.00	368,387
Aug 10, 2004	417,000.00	425,500.00	416,500.00	424,000.00	376,410
Aug 9, 2004	408,000.00	419,000.00	408,000.00	419,000.00	506,802
Aug 6, 2004	415,000.00	426,000.00	414,000.00	419,500.00	358,431
Aug 5, 2004	413,000.00	423,500.00	410,500.00	423,000.00	431,818
Aug 4, 2004	405,500.00	413,000.00	403,000.00	413,000.00	375,988
Aug 3, 2004	410,000.00	415,000.00	409,000.00	413,000.00	287,373
Aug 2, 2004	417,500.00	417,500.00	408,000.00	408,000.00	447,638
Jul 30, 2004	416,500.00	419,500.00	414,000.00	417,000.00	390,078
Jul 29, 2004	415,500.00	418,000.00	410,000.00	411,000.00	358,967
Jul 28, 2004	427,000.00	429,500.00	421,000.00	423,000.00	469,084
Jul 27, 2004	414,000.00	421,000.00	410,000.00	420,000.00	416,817
Jul 26, 2004	410,000.00	420,500.00	410,000.00	418,000.00	327,744
Jul 23, 2004	417,000.00	421,500.00	415,500.00	418,000.00	391,026
Jul 22, 2004	417,500.00	418,500.00	413,500.00	417,500.00	622,068
Jul 21, 2004	426,500.00	431,500.00	425,000.00	429,500.00	474,890
Jul 20, 2004	419,000.00	423,000.00	417,000.00	417,000.00	404,989
Jul 19, 2004	415,000.00	427,500.00	414,000.00	426,500.00	482,588
Jul 16, 2004	404,000.00	423,000.00	399,500.00	423,000.00	961,775
Jul 15, 2004	416,000.00	419,000.00	399,500.00	408,500.00	1,145,554
Jul 14, 2004	429,500.00	432,500.00	416,500.00	418,000.00	609,056
Jul 13, 2004	426,500.00	433,500.00	422,000.00	433,500.00	515,481
Jul 12, 2004	426,000.00	429,500.00	422,000.00	423,000.00	667,768
Jul 9, 2004	418,000.00	425,500.00	417,500.00	424,000.00	775,613
Jul 8, 2004	427,000.00	432,000.00	419,500.00	420,000.00	1,106,829
Jul 7, 2004	425,000.00	437,000.00	420,000.00	437,000.00	750,052
Jul 6, 2004	436,500.00	446,500.00	436,500.00	441,000.00	457,163
Jul 5, 2004	444,000.00	446,500.00	433,500.00	443,000.00	550,043
Jul 2, 2004	455,000.00	455,000.00	441,000.00	444,000.00	717,982
Jul 1, 2004	476,000.00	477,500.00	464,500.00	465,000.00	512,358
Jun 30, 2004	474,500.00	479,500.00	469,500.00	477,000.00	519,841
Jun 29, 2004	460,000.00	473,500.00	458,000.00	471,000.00	461,056
Jun 28, 2004	480,000.00	480,000.00	464,500.00	468,000.00	537,068
Jun 25, 2004	474,500.00	483,000.00	471,500.00	482,000.00	607,260
Jun 24, 2004	462,000.00	472,500.00	459,000.00	469,500.00	723,754
Jun 23, 2004	450,000.00	454,000.00	443,500.00	449,000.00	571,102
Jun 22, 2004	442,000.00	444,500.00	435,500.00	444,000.00	428,963
Jun 21, 2004	440,000.00	449,000.00	437,000.00	446,000.00	602,878
Jun 18, 2004	435,000.00	444,000.00	428,000.00	435,500.00	524,323
Jun 17, 2004	439,500.00	442,000.00	429,000.00	442,000.00	737,159
Jun 16, 2004	440,000.00	451,500.00	434,500.00	436,000.00	748,944
Jun 15, 2004	430,000.00	438,500.00	421,000.00	438,500.00	794,498
Jun 14, 2004	430,000.00	444,000.00	426,500.00	428,500.00	929,633
Jun 11, 2004	468,000.00	468,500.00	433,000.00	436,500.00	1,442,295
Jun 10, 2004	475,000.00	479,000.00	465,000.00	468,000.00	1,118,674
Jun 9, 2004	504,000.00	505,000.00	480,500.00	483,000.00	577,082
Jun 8, 2004	505,000.00	507,000.00	496,000.00	498,000.00	413,647
Jun 7, 2004	492,000.00	497,000.00	488,500.00	496,000.00	566,203
Jun 4, 2004	475,000.00	481,500.00	467,000.00	481,000.00	679,272
Jun 3, 2004	503,000.00	507,000.00	473,500.00	473,500.00	1,020,033
Jun 2, 2004	510,000.00	511,000.00	499,000.00	502,000.00	515,988
Jun 1, 2004	508,000.00	517,000.00	506,000.00	515,000.00	310,043
May 31, 2004	517,000.00	518,000.00	499,500.00	506,000.00	477,512
